Evaluations,BestObjetivo,MediaDesviacionHijos,MediaInfeasibilityHijos,MediaObjetivoHijos,MediaObjetivo
376,92.28036285783102,45.79961171907459,1703.0,92.50801591451327,92.80310474274376
378,92.28036285783102,45.795342884950614,1716.5,92.77463852249889,92.7911072726881
380,92.28036285783102,45.79648579914147,1705.0,92.48517805856831,92.76945465316705
382,92.28036285783102,45.802206088919405,1714.0,92.87708094373971,92.76415243102271
384,92.28036285783102,45.801137390379836,1705.0,92.6014678395274,92.7487081714477
386,92.28036285783102,45.80059687963731,1703.5,92.5464724641773,92.73171377531878
388,92.28036285783102,45.800478534571646,1714.5,92.84771962064168,92.72707336790319
390,92.28036285783102,45.79559863132904,1718.5,92.83634232434231,92.71725997181123
392,92.28036285783102,45.80207303866638,1705.0,92.624859046691,92.70454514841093
394,92.28036285783102,45.802782491887776,1706.0,92.67025044841728,92.69445440697505
396,92.28036285783102,45.80066101110725,1714.5,92.85228153403185,92.6883961268556
398,92.28036285783102,45.802825863596766,1703.5,92.60219706316339,92.675905089313
400,92.28036285783102,45.799146567145065,1702.5,92.48255958067938,92.65943448091043
402,91.9622068163193,45.799417667324406,1694.0,92.25426898003553,92.63481227631952
404,91.9622068163193,45.79590630019622,1700.5,92.34624276457535,92.61439067478472
406,91.9622068163193,45.79458010334788,1704.0,92.40988059253712,92.59693042009613
408,91.9622068163193,45.79672181915336,1690.0,92.0762524909936,92.5668127673174
410,91.9622068163193,45.797568645652106,1690.0,92.09742315346216,92.53803802340944
412,91.9622068163193,45.79820606288517,1688.0,92.05804844190598,92.50790184747306
414,91.9622068163193,45.797338753569704,1697.0,92.2852613497424,92.48768457060999
416,91.9622068163193,45.79792243854218,1695.5,92.25837086726725,92.46657633273878
418,91.9622068163193,45.79120397622327,1700.5,92.22868466525159,92.44500825690616
420,91.92608833051182,45.80248358962704,1681.5,91.98522864770797,92.41412762446706
422,91.8812946097,45.79694658115493,1686.5,91.98507879186238,92.38378613061786
424,91.8812946097,45.80381467655671,1692.5,92.32271160405595,92.36923350396044
426,91.8812946097,45.78917277280621,1703.5,92.26086979339968,92.35323095604186
428,91.8812946097,45.786044500221095,1698.5,92.0443876228145,92.3300595415578
430,91.8812946097,45.79516737051629,1690.5,92.05121881066263,92.30798602512536
432,91.8812946097,45.78982640006832,1703.0,92.26338293935666,92.2948322449769
434,91.8812946097,45.797711126989114,1694.5,92.22543300724894,92.28028739439696
436,91.8812946097,45.80418454795572,1679.0,91.95861492794637,92.25522313718483
438,91.8812946097,45.797656440887934,1684.0,91.93368760720897,92.23066529670825
440,91.8812946097,45.79221321289173,1699.5,92.22626051077168,92.21791631667007
442,91.83105077714845,45.79581351283679,1685.0,91.9152694771217,92.19360197417802
444,91.81605238926427,45.798534484428664,1680.0,91.84501841096152,92.16725584703454
446,91.81605238926427,45.787562554834004,1699.5,92.10999405932844,92.15219290825327
448,91.81605238926427,45.79794773295645,1684.5,91.95479744451787,92.13149052251919
450,91.81605238926427,45.79345056574705,1702.5,92.3401595457292,92.12675359265333
452,91.81605238926427,45.79756885990449,1686.0,91.98680822500584,92.10838438266812
454,91.81605238926427,45.78678799920896,1699.0,92.07680263310692,92.095101259822
456,91.78884951389647,45.79748584374968,1685.0,91.9570777499442,92.07796592633237
458,91.78884951389647,45.79751019526398,1684.5,91.94385900220608,92.06065041848483
460,91.78884951389647,45.79508944260061,1686.5,91.93865032800474,92.04351714903312
462,91.78884951389647,45.79499368985961,1684.0,91.86711883150107,92.02537253064091
464,91.78884951389647,45.786516648196226,1698.0,92.04236378659695,92.015647073648
466,91.78884951389647,45.79412255295651,1686.0,91.90065055130627,92.00196784036895
468,91.78884951389647,45.796011072860296,1685.5,91.93403601330523,91.99256843614167
470,91.78884951389647,45.797645238074345,1684.0,91.93340753686937,91.98388227176656
472,91.78884951389647,45.78631405732992,1699.0,92.0649540861307,91.98079704109048
474,91.75187015889745,45.79516073612363,1682.0,91.81598484571839,91.96829503797844
476,91.75187015889745,45.796373554259546,1681.5,91.83247776352067,91.95678068424358
478,91.75187015889745,45.79356281378347,1692.0,92.05258749912912,91.9529097599144
480,91.75187015889745,45.794701290012625,1686.0,91.9151189777092,91.94614474187962
482,91.75187015889745,45.79504672044355,1684.0,91.86844459609955,91.93775395539879
484,91.75187015889745,45.79468013516382,1683.5,91.84545242851071,91.92849994721493
486,91.75187015889745,45.797723603894276,1686.0,91.99067682475044,91.92507437633031
488,91.64033285891799,45.795970236523225,1677.0,91.69794699975114,91.91056397487804
490,91.64033285891799,45.79640167172549,1681.0,91.81935316457356,91.90170305915959
492,91.64033285891799,45.79848209976136,1681.0,91.87136386547017,91.89519245024385
494,91.64033285891799,45.79684115760896,1680.5,91.81651277606454,91.88704474640471
496,91.64033285891799,45.79482511681206,1676.5,91.65549147137617,91.8733889550218
498,91.64033285891799,45.79559090409946,1685.0,91.90970425868868,91.8703570999971
500,91.64033285891799,45.794428729545444,1684.0,91.8529948236467,91.86521434735998
502,91.64033285891799,45.79476609311758,1679.0,91.72315355699278,91.8550858661866
504,91.64033285891799,45.794025749364366,1684.5,91.85674785471545,91.85065908803044
506,91.64033285891799,45.792962068215935,1684.0,91.81632829040915,91.84483817462515
508,91.64033285891799,45.79945342089352,1678.5,91.82650921579568,91.83955812519449
510,91.64033285891799,45.79432341273838,1683.0,91.82270683227871,91.83478792877978
512,91.64033285891799,45.79587864743903,1678.5,91.73713987943344,91.82680272527269
514,91.64033285891799,45.79827619537787,1683.0,91.92152639826618,91.82372646889891
516,91.64033285891799,45.79377120880915,1681.0,91.7535915916649,91.81675070433066
518,91.64033285891799,45.7985883526227,1680.5,91.86019265140808,91.81414371986604
520,91.50691616331835,45.794305215399156,1678.5,91.69780407843648,91.80537582127783
522,91.50691616331835,45.793160510636625,1682.5,91.77980674413914,91.80007248827945
524,91.50691616331835,45.79212517035043,1682.5,91.75392323698418,91.79388651217006
526,91.50691616331835,45.79448506166379,1681.5,91.78526544862689,91.7890761665601
528,91.50691616331835,45.79514309154615,1682.5,91.82937126687729,91.78401874527675
530,91.50691616331835,45.79424162718037,1679.0,91.71004190856274,91.77692310292215
532,91.50691616331835,45.79621325233106,1681.0,91.81464267971273,91.77296695593296
534,91.50691616331835,45.793829653400465,1675.5,91.60294981489473,91.76185706568394
536,91.50691616331835,45.79223161914696,1682.0,91.74275692130163,91.75665236563906
538,91.50691616331835,45.792942218397066,1679.5,91.69138422457581,91.74962157806604
540,91.50691616331835,45.79477187373757,1676.0,91.64033285891799,91.74145730418739
542,91.50691616331835,45.79430766564564,1679.0,91.71169287019426,91.73636680157195
544,91.50691616331835,45.79424488484054,1677.0,91.65481320768392,91.72929268580276
546,91.50691616331835,45.79465951823825,1679.5,91.73431672060529,91.72509049039581
548,91.50691616331835,45.79504683161769,1678.5,91.71634448389999,91.72094672075691
550,91.50691616331835,45.799205286812736,1676.5,91.76499572139323,91.71885228706022
552,91.50691616331835,45.794966163308224,1676.0,91.64519009818453,91.71222907432139
554,91.48828591242504,45.79280048226741,1672.5,91.49425532299414,91.6997201359388
556,91.48828591242504,45.793375286894985,1675.5,91.5915906522579,91.69119821712113
558,91.48828591242504,45.79441627671262,1676.0,91.6314429332945,91.68442996368135
560,91.48828591242504,45.791675155891795,1682.5,91.74267287551856,91.68231179009852
562,91.45978596091075,45.791503632362776,1677.0,91.58628189573969,91.67412897954513
564,91.45978596091075,45.79325952146685,1675.5,91.58869651655448,91.66612285965147
566,91.38842805862079,45.79246262946282,1671.0,91.44432639609201,91.65260094717729
568,91.32379814868933,45.791511674210376,1672.0,91.44820758597248,91.63950018397871
570,91.32379814868933,45.79477187373757,1676.0,91.64033285891799,91.63472915988235
572,91.32379814868933,45.79061941556964,1676.5,91.55034894031562,91.6265206718716
574,91.32379814868933,45.79284694525644,1674.0,91.53689950450709,91.61784802606226
576,91.32379814868933,45.79494197407531,1678.5,91.71372304534037,91.61412195830175
578,91.32379814868933,45.7933729595244,1673.0,91.52239479001435,91.60494294354643
580,91.32379814868933,45.79426254688717,1674.0,91.5722895452751,91.59839011329368
582,91.32379814868933,45.79336131435483,1678.0,91.66037901673285,91.5963607803708
584,91.32379814868933,45.790883642334755,1677.0,91.57078214503943,91.59108635877185
586,91.32379814868933,45.789873668142846,1672.0,91.40725743428413,91.58013867002892
588,91.32379814868933,45.79310248098619,1674.5,91.55711543334661,91.57557997405627
590,91.32379814868933,45.79135456038991,1672.0,91.44427974046071,91.5666327208304
592,91.32379814868933,45.790725668816656,1672.5,91.44238498672517,91.55786330270695
594,91.32379814868933,45.79159307352757,1672.5,91.46407010449819,91.55017391850153
596,91.32379814868933,45.79029392851869,1671.5,91.40393640808477,91.54055149233089
598,91.28669387377431,45.79080799749433,1670.0,91.3753055256885,91.52981116471588
600,91.28669387377431,45.79246415185921,1671.0,91.44436445600175,91.52197242859924
602,91.28669387377431,45.790518870111946,1681.5,91.68611065983067,91.52018212001576
604,91.28669387377431,45.793118012176336,1674.5,91.55750371310009,91.51686895418305
606,91.28669387377431,45.79475508917971,1672.5,91.5431204958015,91.5129804596584
608,91.28669387377431,45.792259155151044,1670.5,91.42541200270199,91.50447386400037
610,91.28669387377431,45.79173168370152,1674.0,91.50901796563409,91.49820139361832
612,91.28669387377431,45.79146208792134,1669.0,91.36400271517209,91.48775130376629
614,91.28669387377431,45.79104128904274,1677.5,91.58855084833462,91.48490950502602
616,91.28238347356722,45.791088065828625,1667.5,91.31316955606704,91.47269174076683
618,91.28238347356722,45.78890619333901,1670.0,91.32776042180544,91.46232605821139
620,91.28238347356722,45.78875539501107,1671.0,91.35164553479855,91.45370214334116
622,91.28238347356722,45.791132210811085,1669.5,91.36958332301151,91.44586280542676
624,91.2573980319807,45.78830410344134,1668.0,91.2573980319807,91.43353605587112
626,91.19015203808877,45.79133060236204,1664.5,91.236267755828,91.4204385238261
628,91.19015203808877,45.78732110655918,1676.0,91.45406367945859,91.41626486545415
630,91.19015203808877,45.795323544612486,1669.5,91.47436666804646,91.4132499016647
632,91.19015203808877,45.79031877998148,1674.0,91.47369537263302,91.40920726675677
634,91.19015203808877,45.78915380880089,1677.0,91.52753630669275,91.4049283136176
636,91.19015203808877,45.78880656812804,1669.0,91.29761472033955,91.39564236726464
638,91.19015203808877,45.79019587839994,1671.5,91.40148515511598,91.39001733227698
640,91.17843209180477,45.790176546581215,1665.5,91.23507143249898,91.37909090005124
642,91.17843209180477,45.79105653662536,1671.5,91.42300161075147,91.37581864383657
644,91.17843209180477,45.79178268292026,1662.0,91.17843209180477,91.36294693816622
646,91.17843209180477,45.786149250728656,1682.5,91.60452524643986,91.36294693816622
648,91.17843209180477,45.79188218855481,1674.0,91.51278058696622,91.36134433484
650,91.17843209180477,45.789541328681445,1672.0,91.39894894774913,91.3579053581286
652,91.17843209180477,45.79104876512631,1668.0,91.32601457410519,91.35194719735657
654,91.17472678537789,45.78972664213158,1666.5,91.25147889244946,91.34344966595043
656,91.14742510231724,45.79017124241426,1665.5,91.23493882832518,91.33454655884026
658,91.14742510231724,45.787437836940484,1670.5,91.3048790474379,91.32893376227425
660,91.07716672907276,45.78920450865348,1662.5,91.12780527073093,91.31627139486339
662,91.07716672907276,45.789271510880944,1672.0,91.39220350273666,91.31402115139575
664,91.01667161916794,45.791245639423366,1665.5,91.26179875355281,91.30556579089367
666,91.01667161916794,45.788364092150225,1666.5,91.21741514291566,91.29747684082058
668,91.01667161916794,45.78979569507331,1662.0,91.12875739563123,91.28593120584246
670,91.01667161916794,45.791441995499525,1668.0,91.33584533343549,91.28216073899661
672,91.01667161916794,45.78617866402852,1665.0,91.12129683308574,91.27062181017514
674,91.01667161916794,45.79191096809948,1661.5,91.16781168568984,91.26157090513553
676,91.01667161916794,45.7879498717429,1662.5,91.09643934796665,91.25008935634447
678,91.01667161916794,45.78941153452161,1665.5,91.21594613100882,91.24379686743326
680,91.01667161916794,45.79247315586024,1663.5,91.23717652209172,91.23856399372126
682,90.99134898558479,45.78691129865344,1661.0,91.02899241394297,91.22567596260565
684,90.99134898558479,45.792463927103924,1662.5,91.20929073199238,91.22028936634268
686,90.98928563417365,45.789511724973984,1657.5,90.99721032278632,91.20666500945204
688,90.88582235531376,45.788045930802085,1658.5,90.98822053968027,91.19299555401807
690,90.88582235531376,45.789227724636014,1663.5,91.15604074148584,91.18614398998724
692,90.88582235531376,45.791184269685274,1662.0,91.16347176093018,91.17967832375085
694,90.88582235531376,45.787835416698826,1666.5,91.20419825663075,91.17492123995562
696,90.88582235531376,45.79191096809948,1661.5,91.16781168568984,91.16876030875115
698,90.88582235531376,45.791615906100276,1664.0,91.22957281368843,91.16576577054263
700,90.88582235531376,45.78679492050452,1664.0,91.10904817379432,91.15870856435926
702,90.88582235531376,45.789281197574645,1669.0,91.3094804565049,91.15684039824471
704,90.88582235531376,45.79178268292026,1662.0,91.17843209180477,91.1527693728944
706,90.88582235531376,45.7867662735216,1661.5,91.03919432124259,91.14348935030627
708,90.87695798715137,45.789160590184345,1655.5,90.93312181066251,91.13029024697938
710,90.87695798715137,45.787697277937234,1663.5,91.11777957401637,91.12495308078606
712,90.87695798715137,45.78857334151539,1654.0,90.87695798715137,91.11034182449137
714,90.87695798715137,45.79191096809948,1661.5,91.16781168568984,91.1074894818466
716,90.87695798715137,45.79105262280493,1664.5,91.22931826690052,91.1074894818466
718,90.87695798715137,45.78834785611365,1661.5,91.07873388604386,91.10235915055098
720,90.87695798715137,45.78915762147505,1660.0,91.05749541329173,91.09725719072947
722,90.87695798715137,45.784675069031465,1664.5,91.06987942256376,91.09291484954812
724,90.87695798715137,45.789323893305465,1659.5,91.04782467345642,91.0876905528142
726,90.87695798715137,45.79058585645029,1662.0,91.14851143005558,91.08649372634423
728,90.87695798715137,45.79019802200458,1662.0,91.13881556891283,91.08417634853802
730,90.87695798715137,45.78915547915622,1655.0,90.91916649936385,91.07380572484038
732,90.87695798715137,45.78504274579436,1665.0,91.09289887723162,91.07038439625745
734,90.87695798715137,45.7897478388533,1657.0,90.98928563417365,91.06294628116666
736,90.82050015951125,45.7875782491028,1655.0,90.8797357480282,91.05142247882854
738,90.7326958857511,45.780631161357576,1659.5,90.83050637475914,91.03815607829976
740,90.7326958857511,45.7885274341051,1652.0,90.82050015951125,91.02464082149596
742,90.7326958857511,45.785985915250485,1658.0,90.92289261529473,91.01526887492474
744,90.7326958857511,45.785225354004844,1663.0,91.0421539401109,91.01071724457387
746,90.7326958857511,45.78850498093,1654.0,90.87524897251677,90.99966309474556
748,90.7326958857511,45.78719702429285,1657.5,90.9393428057582,90.99129634977366
750,90.7326958857511,45.789160590184345,1655.5,90.93312181066251,90.9827024915527
