Evaluations,BestObjetivo,MediaDesviacionHijos,MediaInfeasibilityHijos,MediaObjetivoHijos,MediaObjetivo
902,87.95832077327805,45.44425695323821,1768.8,94.30817875132763,93.68368098688421
909,87.86307342137451,45.44425695323821,1768.8,94.30817875132763,93.67415625169386
916,87.73399194955482,45.44425695323821,1768.8,94.30817875132763,93.66124810451188
923,87.71612463195507,45.44425695323821,1768.8,94.30817875132763,93.65946137275192
930,87.67064110072396,45.44425695323821,1768.8,94.30817875132763,93.65491301962881
937,87.67064110072396,45.44425695323821,1768.8,94.30817875132763,93.65491301962881
944,87.66834619518437,45.44425695323821,1768.8,94.30817875132763,93.65468352907484
951,87.63210250666356,45.44425695323821,1768.8,94.30817875132763,93.65105916022277
958,87.63210250666356,45.44425695323821,1768.8,94.30817875132763,93.65105916022277
965,87.56497641146422,45.44425695323821,1768.8,94.30817875132763,93.64434655070283
972,87.56497641146422,45.44425695323821,1768.8,94.30817875132763,93.64434655070283
979,87.40835902342987,45.44425695323821,1768.8,94.30817875132763,93.6286848118994
986,87.40835902342987,45.44425695323821,1768.8,94.30817875132763,93.6286848118994
994,87.40835902342987,45.14692028498306,1682.9,90.86745966133108,90.86745966133108
